# theta1,theta2 in radians, 100 Hz
-0.5921495812,1.3323419358
-0.5921495812,1.3323504951
-0.5921495812,1.3323590544
-0.5921495812,1.3323676138
-0.5921495812,1.3323761731
-0.5921495812,1.3323847324
-0.5921495812,1.3323932917
-0.5921495812,1.3324018510
-0.5921495812,1.3324104103
-0.5921495812,1.3324189696
-0.5921495812,1.3324275289
-0.5921495812,1.3324360883
-0.5921495812,1.3324446476
-0.5921495812,1.3324532069
-0.5921495812,1.3324617662
-0.5921495812,1.3324703255
-0.5921495812,1.3324788848
-0.5921495812,1.3324874441
-0.5921495812,1.3324960034
-0.5921495812,1.3325045628
-0.5921495812,1.3325131221
-0.5921495812,1.3325216814
-0.5921495812,1.3325302407
-0.5921495812,1.3325388000
-0.5921495812,1.3325473593
-0.5921495812,1.3325559186
-0.5921495812,1.3325644779
-0.5921495812,1.3325730373
-0.5921495812,1.3325815966
-0.5921495812,1.3325901559
-0.5921495812,1.3325987152
-0.5921495812,1.3326072745
-0.5921495812,1.3326158338
-0.5921495812,1.3326243931
-0.5921495812,1.3326329524
-0.5921495812,1.3326415118
-0.5921495812,1.3326500711
-0.5921495812,1.3326586304
-0.5921495812,1.3326671897
-0.5921495812,1.3326757490
-0.5921495812,1.3326843083
-0.5921495812,1.3326928676
-0.5921495812,1.3327014269
-0.5921495812,1.3327099863
-0.5921495812,1.3327185456
-0.5921495812,1.3327271049
-0.5921495812,1.3327356642
-0.5921495812,1.3327442235
-0.5921495812,1.3327527828
-0.5921495812,1.3327613421
-0.5921495812,1.3327699014
-0.5921495812,1.3327784608
-0.5921495812,1.3327870201
-0.5921495812,1.3327955794
-0.5921495812,1.3328041387
-0.5921495812,1.3328126980
-0.5921495812,1.3328212573
-0.5921495812,1.3328298166
-0.5921495812,1.3328383759
-0.5921495812,1.3328469353
-0.5921495812,1.3328554946
-0.5921495812,1.3328640539
-0.5921495812,1.3328726132
-0.5921495812,1.3328811725
-0.5921495812,1.3328897318
-0.5921495812,1.3328982911
-0.5921495812,1.3329068504
-0.5921495812,1.3329154098
-0.5921495812,1.3329239691
-0.5921495812,1.3329325284
-0.5921495812,1.3329410877
-0.5921495812,1.3329496470
